"","timestamp","Dperiods","Ex","Mc","Rs","Ra","Os","Cs","Rps","Rms","Dc","La","Pf","Cp","Ds"
"98","1485986400000","5.733333333333333","4.777777777777778","6.136029150672488","8.73385784465781","10.0","3.262890553382304","3.9194546942726234","4.45614106175353","3.6710216145970174","5.2656469646425075","8.904499443392119","5.429034972389202","10.0","30.454081735251037"
"99","1486072800000","5.8","4.833333333333333","6.144614830476633","8.740095198545779","10.0","3.2661373791620263","3.872875850795539","4.458893684711353","3.6342133538540877","5.284446794279084","8.875671675518115","5.356415753503101","10.0","30.560921922401313"
"100","1486332000000","5.866666666666667","4.888888888888889","6.140537087572426","8.736425152191256","10.0","3.247753098678732","3.8664138736709686","4.480528270717166","3.6389019949214205","5.280547597061464","8.84471644202026","5.01096513130027","10.0","30.128562869701604"
"101","1486418400000","5.933333333333334","4.944444444444445","6.119338101645493","8.732851927622775","10.0","3.2448277923398905","3.7640699287229804","4.554931175581028","3.5903973066355106","5.2178694571790984","8.884943465593455","4.735719751179875","10.0","29.76045346675858"
"102","1486504800000","6.0","5.0","6.084472470265668","8.729372146154562","10.0","3.240196315663045","3.753675711517023","4.6826974692462295","3.535319438457223","5.198069218920789","8.747835419070032","4.435363958051085","10.0","29.299745117171405"
"103","1486591200000","6.066666666666666","5.055555555555555","6.048452333501119","8.725982588262655","10.0","3.2539237481548877","3.629387300194801","4.784721934698916","3.358724575605732","5.11247976032564","8.714531102901402","4.003639573332588","10.0","28.494341506703467"
"104","1486677600000","6.133333333333334","5.111111111111112","6.07327390154723","8.722692748068841","10.0","3.469142349121306","3.5967610973805955","4.913808259144323","3.3000542445432157","5.206371610558621","8.685742756945391","4.314445438101103","10.0","29.479115477338816"
"105","1486936800000","6.2","5.166666666666667","6.112672502726552","8.720536058507092","10.0","3.4182737348714998","3.5793692137269684","4.927737894818447","3.2934186323360644","5.2208789329689385","8.777949028896789","4.186765183034339","10.0","29.517086003532484"
"106","1487023200000","6.266666666666667","5.222222222222222","6.136012789845256","8.71840016484753","10.0","3.4503833791900482","3.57983533526565","5.010948701681003","3.314968506172903","5.234507040274856","8.793235919262717","4.702273541975078","10.0","30.888305970818124"
"107","1487109600000","6.333333333333333","5.277777777777778","6.160043630076034","8.716278713408055","10.0","3.4412094663075816","3.545330670712268","5.011847051457257","3.345163695521958","5.246305088744661","8.79248690323067","4.993996434088594","10.0","31.760491269714063"
"108","1487196000000","6.4","5.333333333333334","6.198719185810089","8.714157408824388","10.0","3.412139494429324","3.515635147180137","4.998678527794803","3.388014803402204","5.273236324577541","8.808613775807476","4.596986660222484","10.0","31.232255569668773"
"109","1487282400000","6.466666666666667","5.388888888888889","6.212752521174613","8.711326407364657","10.0","3.4249572044775483","3.4548179567817234","4.928263332852867","3.4063041871412096","5.284502049538999","8.819970548378542","4.121502858167849","10.0","30.4688037332535"
"110","1487541600000","6.533333333333333","5.444444444444445","6.223180123917491","8.708516923201188","10.0","3.475038008233383","3.305206908434857","4.860427359551498","3.388113045430259","5.32054173184899","8.985567109123682","4.067287794601032","10.0","30.60016383619078"
"111","1487628000000","6.6","5.5","6.246793845035746","8.70571200131851","10.0","3.5084837259287736","3.326110767037502","4.907360484704485","3.417298999460174","5.334875275922327","8.968119473672568","3.3280392468920144","10.0","29.325228222327823"
"112","1487714400000","6.666666666666667","5.555555555555556","6.275447760868551","8.702900235266682","10.0","3.465764290787378","3.3442467257670634","4.641579127092047","3.4739716676219876","5.311167950957648","9.013522189644586","3.15647712523806","10.0","29.198174425914445"
"113","1487800800000","6.733333333333333","5.611111111111112","6.26835682152959","8.700072000556442","10.0","3.469924386578279","3.3504343653591233","4.636748061139604","3.5195323769275175","5.303172083982339","9.016317605493004","3.1658115518715113","10.0","29.443568218371823"
"114","1487887200000","6.8","5.666666666666667","6.281424552903078","8.697236735394231","10.0","3.4964448466428903","3.3491790096081564","4.653246587533202","3.5006986689148984","5.331165660333285","9.025373057853942","3.0919429168646015","10.0","29.526205955024277"
"115","1488146400000","6.866666666666667","5.722222222222223","6.28744930393431","8.694409892992356","10.0","3.51355562105211","3.3458396980778478","4.672975684582308","3.487723483282","5.302279060075895","9.030696101090985","3.1409985429357294","10.0","29.852749328028818"
"116","1488232800000","6.933333333333334","5.777777777777779","6.289941952350993","8.691600768927808","10.0","3.4948521038755365","3.3208156183176105","4.691421737128096","3.4954836020219924","5.32631190331191","9.026750863949232","3.127292137582457","10.0","30.013513030861297"
"117","1488319200000","7.0","5.833333333333334","6.311669064254139","8.688810215150195","10.0","3.451307582213523","3.331753343663016","4.802380639548352","3.5239597585302143","5.324875391952442","9.050920373719606","3.6601552972035045","10.0","31.463192064786266"
"118","1488405600000","7.066666666666666","5.888888888888889","6.333453182553681","8.686021690222526","10.0","3.4135775869855154","3.269555322568042","4.8368051972716914","3.515485114612691","5.2965192271812285","9.009547481030513","2.9307016745121706","10.0","29.979092525292945"
"119","1488492000000","7.133333333333334","5.944444444444445","6.323727569876022","8.683242864638036","10.0","3.334587042662464","3.21088004264326","5.012225803989127","3.565499059323349","5.23894106674804","9.003166777316443","3.001961664898223","10.0","30.278482936463057"
"120","1488751200000","7.2","6.0","6.346762440474536","8.680474183167021","10.0","3.3376563645001625","3.1465554874706774","5.1133987302075266","3.5705942493310343","5.234368728186469","9.038363217775721","3.239692217707692","10.0","31.049697119188817"
